# ground truth trajectory
# timestamp tx ty tz qx qy qz qw
1548266479.33440 -0.269193 -1.85628 1.92258 -0.0789477 -0.0681483 0.0997253 0.989534
1548266479.36750 -0.270227 -1.85457 1.91882 -0.0749715 -0.0627888 0.0921975 0.990927
1548266479.40096 -0.272203 -1.8523 1.91438 -0.0793322 -0.0614116 0.0814905 0.991612
1548266479.43426 -0.27396 -1.85096 1.91042 -0.0803719 -0.0589311 0.0726103 0.992369
1548266479.46758 -0.275751 -1.84978 1.9068 -0.0778398 -0.0565273 0.0663669 0.993147
1548266479.50070 -0.278002 -1.84856 1.90284 -0.0797144 -0.0534938 0.057581 0.993715
1548266479.53423 -0.280409 -1.84808 1.89919 -0.0768478 -0.0494842 0.0490095 0.994607
1548266479.56734 -0.283174 -1.84706 1.89525 -0.0776212 -0.0476698 0.0418663 0.994962
1548266479.60093 -0.286175 -1.84603 1.89084 -0.0785361 -0.0449314 0.0303904 0.995434
1548266479.63402 -0.289534 -1.84529 1.8863 -0.0773766 -0.0427219 0.0207762 0.99587
1548266479.66720 -0.293058 -1.84477 1.88153 -0.0779679 -0.0405966 0.0127251 0.996048
1548266479.70071 -0.297422 -1.84507 1.87681 -0.0744585 -0.0375105 0.00276048 0.996515
1548266479.73417 -0.301605 -1.84503 1.87162 -0.0751406 -0.0357472 -0.00898979 0.996491
1548266479.76731 -0.305935 -1.84527 1.86661 -0.0731535 -0.0315268 -0.0161965 0.996691
1548266479.80099 -0.310158 -1.84495 1.86137 -0.0723432 -0.0292986 -0.0260161 0.99661
1548266479.83425 -0.314113 -1.84496 1.85616 -0.0709219 -0.0271287 -0.0363899 0.996449
1548266479.86734 -0.316997 -1.84512 1.85138 -0.0689858 -0.0227031 -0.0460322 0.996296
1548266479.90065 -0.31977 -1.84435 1.84665 -0.0706039 -0.0179666 -0.0499414 0.996092
1548266479.93392 -0.322058 -1.84392 1.84208 -0.0686977 -0.0146633 -0.0632808 0.995521
1548266479.96761 -0.324024 -1.84339 1.83775 -0.0747673 -0.00709079 -0.0638648 0.995129
1548266480.00091 -0.326594 -1.84176 1.83326 -0.0752195 -0.00554273 -0.068461 0.994799
1548266480.03432 -0.329155 -1.8405 1.82902 -0.0679802 -0.00518364 -0.0850258 0.994044
1548266480.06759 -0.332162 -1.83907 1.82523 -0.0737061 -0.000127911 -0.0856515 0.993595
1548266480.10087 -0.33527 -1.83781 1.82176 -0.0679148 -0.00304234 -0.0949542 0.993158
1548266480.13441 -0.338423 -1.83592 1.81784 -0.0760771 0.00144417 -0.0969389 0.992378
1548266480.16763 -0.341244 -1.83536 1.81442 -0.0668902 -0.000910067 -0.105698 0.992146
1548266480.20087 -0.34359 -1.83388 1.81074 -0.0676496 -0.000858779 -0.107659 0.991883
1548266480.23433 -0.345025 -1.83238 1.80697 -0.0694393 0.00190172 -0.111157 0.991372
1548266480.26739 -0.345885 -1.83158 1.80342 -0.0685137 0.00201066 -0.117369 0.99072
1548266480.30097 -0.346709 -1.83064 1.79995 -0.0682252 0.00207321 -0.119276 0.990512
1548266480.33432 -0.346584 -1.82923 1.79653 -0.0703574 0.00409237 -0.122579 0.989953
1548266480.36739 -0.346537 -1.82826 1.79365 -0.0672071 0.00692601 -0.126163 0.989706
1548266480.40087 -0.346826 -1.82675 1.79057 -0.0694472 0.00771164 -0.12962 0.989099
1548266480.43379 -0.346742 -1.82551 1.78753 -0.072542 0.0130804 -0.135291 0.98806
1548266480.46727 -0.347661 -1.8249 1.78516 -0.0706097 0.0127172 -0.141725 0.987303
1548266480.50091 -0.348946 -1.82336 1.78287 -0.0739587 0.0157746 -0.145377 0.986482
1548266480.53428 -0.35091 -1.82279 1.78159 -0.0705443 0.0162219 -0.154201 0.985384
1548266480.56727 -0.35306 -1.82118 1.77968 -0.0791103 0.0187451 -0.158819 0.983955
1548266480.60078 -0.355963 -1.82054 1.77933 -0.0761392 0.0170367 -0.162582 0.983606
1548266480.63402 -0.359171 -1.82057 1.77957 -0.0734407 0.015001 -0.168384 0.982867
1548266480.66738 -0.362497 -1.81997 1.77999 -0.0767731 0.0179174 -0.172356 0.981875
1548266480.70092 -0.366591 -1.82021 1.78153 -0.0745903 0.0152593 -0.179075 0.980885
1548266480.73404 -0.370562 -1.82027 1.7835 -0.072487 0.0145169 -0.18392 0.980157
1548266480.76766 -0.374357 -1.81983 1.78568 -0.0764921 0.0143849 -0.187659 0.979146
1548266480.80114 -0.378395 -1.8202 1.78867 -0.0743513 0.0132826 -0.19157 0.978569
1548266480.83424 -0.382329 -1.81975 1.79173 -0.0789894 0.0132054 -0.195418 0.977445
1548266480.86745 -0.386068 -1.81922 1.79517 -0.0776202 0.010993 -0.201456 0.976355
1548266480.90097 -0.390131 -1.81825 1.79888 -0.0766672 0.00842999 -0.203881 0.975953
1548266480.93413 -0.393807 -1.8166 1.80263 -0.0789009 0.006224 -0.209368 0.974629
1548266480.96750 -0.3978 -1.8153 1.80678 -0.0783112 0.00518759 -0.212045 0.974103
1548266481.00101 -0.401625 -1.81342 1.81107 -0.0815294 0.00424953 -0.217883 0.972554
1548266481.03435 -0.405751 -1.81215 1.81589 -0.0826382 0.00222061 -0.220122 0.971963
1548266481.06760 -0.409406 -1.81045 1.82052 -0.0857208 0.00295276 -0.226923 0.970128
1548266481.10099 -0.413424 -1.80896 1.82567 -0.0838821 0.000213106 -0.231579 0.969193
1548266481.13434 -0.416763 -1.80641 1.83055 -0.0885558 -0.000450583 -0.235011 0.96795
1548266481.16732 -0.420434 -1.8043 1.83535 -0.0910243 -0.00224149 -0.238773 0.966797
1548266481.20082 -0.423723 -1.80206 1.84027 -0.0936812 -0.00314429 -0.24281 0.965535
1548266481.23410 -0.426818 -1.79917 1.84514 -0.0963206 -0.00471095 -0.245095 0.964691
1548266481.26740 -0.429776 -1.7968 1.85008 -0.0948968 -0.00572635 -0.250484 0.963442
1548266481.30060 -0.432321 -1.79422 1.85455 -0.0990371 -0.00511309 -0.255422 0.96173
1548266481.33406 -0.434666 -1.79172 1.85893 -0.101802 -0.00484161 -0.258382 0.960652
1548266481.36750 -0.436706 -1.78963 1.86312 -0.103454 -0.0054864 -0.261881 0.959524
1548266481.40073 -0.438541 -1.78731 1.86703 -0.105665 -0.00526401 -0.265777 0.958212
1548266481.43420 -0.440391 -1.78525 1.87108 -0.104613 -0.0044701 -0.269071 0.957412
1548266481.46744 -0.441629 -1.78305 1.87484 -0.11076 -0.000561921 -0.27134 0.956089
1548266481.50083 -0.44282 -1.78023 1.87844 -0.119066 0.00297795 -0.273017 0.954608
1548266481.53401 -0.444211 -1.77793 1.88202 -0.115557 0.00110724 -0.27937 0.953204
1548266481.56761 -0.445891 -1.77548 1.88548 -0.120029 0.00184928 -0.281562 0.952005
1548266481.60092 -0.447338 -1.77338 1.88903 -0.117652 0.00058005 -0.285311 0.951186
1548266481.63442 -0.44847 -1.77178 1.89254 -0.121187 2.00899e-05 -0.287288 0.950147
1548266481.66761 -0.44995 -1.77047 1.89638 -0.122102 0.00159039 -0.28704 0.950103
1548266481.70102 -0.451194 -1.76948 1.90043 -0.123912 0.00229471 -0.289996 0.948969
1548266481.73449 -0.452205 -1.76961 1.90443 -0.124513 0.00246436 -0.294879 0.947384
1548266481.76756 -0.452747 -1.76991 1.90829 -0.126427 0.00410271 -0.296313 0.946678
1548266481.80105 -0.452916 -1.77113 1.91249 -0.125079 0.00342933 -0.29477 0.947341
1548266481.83421 -0.453363 -1.77199 1.91638 -0.125596 0.00317285 -0.296784 0.946644
1548266481.86749 -0.453598 -1.77372 1.91979 -0.12836 0.006315 -0.299215 0.945491
1548266481.90115 -0.454151 -1.77609 1.92301 -0.129295 0.00798652 -0.299943 0.945121
1548266481.93433 -0.454919 -1.77846 1.9257 -0.131846 0.00980082 -0.300965 0.944426
1548266481.96743 -0.456098 -1.78148 1.92801 -0.13304 0.0110476 -0.302445 0.943772
1548266482.00094 -0.457858 -1.78525 1.92986 -0.133732 0.0131785 -0.304872 0.942865
1548266482.03415 -0.459719 -1.78955 1.93149 -0.134767 0.0152788 -0.306703 0.942092
1548266482.06720 -0.462223 -1.79422 1.93246 -0.137431 0.0146389 -0.299325 0.944088
1548266482.10064 -0.464208 -1.80048 1.9327 -0.135356 0.0155033 -0.302912 0.94323
1548266482.13398 -0.466347 -1.80735 1.93211 -0.135133 0.017461 -0.301408 0.94371
1548266482.16727 -0.467965 -1.81403 1.93063 -0.135429 0.0188047 -0.298128 0.944683
1548266482.20096 -0.470273 -1.82122 1.92834 -0.134059 0.0207212 -0.296969 0.945203
1548266482.23403 -0.472322 -1.82826 1.92542 -0.1327 0.0227718 -0.296116 0.945615
1548266482.26754 -0.474218 -1.83502 1.92229 -0.132779 0.024385 -0.291966 0.946853
1548266482.30077 -0.476627 -1.84217 1.91875 -0.131547 0.0249654 -0.29061 0.947427
1548266482.33440 -0.478807 -1.84917 1.91524 -0.132008 0.0269174 -0.287021 0.948403
1548266482.36759 -0.481398 -1.85679 1.91159 -0.129145 0.027926 -0.285549 0.949212
1548266482.40092 -0.484455 -1.86362 1.90751 -0.128364 0.0283091 -0.28333 0.949971
1548266482.43446 -0.487277 -1.87007 1.90343 -0.126993 0.0296104 -0.276456 0.952139
1548266482.46771 -0.491341 -1.8757 1.89905 -0.12575 0.0285153 -0.272768 0.9534
1548266482.50105 -0.495333 -1.88073 1.89457 -0.122149 0.0243841 -0.271933 0.954221
1548266482.53437 -0.499733 -1.8848 1.89008 -0.122183 0.0232059 -0.270791 0.954571
1548266482.56772 -0.503511 -1.88872 1.8859 -0.123589 0.0238687 -0.269398 0.954768
1548266482.60097 -0.507457 -1.89185 1.88164 -0.117132 0.0180271 -0.270484 0.955402
1548266482.63449 -0.510456 -1.8949 1.87702 -0.116667 0.0170081 -0.276036 0.953889
1548266482.66753 -0.512505 -1.89804 1.87282 -0.115392 0.0169603 -0.275753 0.954126
1548266482.70108 -0.513795 -1.90069 1.86885 -0.116876 0.0193116 -0.272485 0.95484
1548266482.73442 -0.514835 -1.90344 1.86476 -0.115686 0.0205321 -0.272187 0.955044
1548266482.76728 -0.515827 -1.9058 1.86059 -0.11486 0.022965 -0.27391 0.954596
1548266482.80089 -0.516725 -1.90795 1.85658 -0.113201 0.0238307 -0.270001 0.955885
1548266482.83436 -0.517481 -1.91018 1.85252 -0.111157 0.0220332 -0.26573 0.957364
1548266482.86750 -0.518225 -1.91187 1.84836 -0.113995 0.0254214 -0.267393 0.956483
1548266482.90097 -0.518352 -1.91447 1.84469 -0.110857 0.0236654 -0.266997 0.957007
1548266482.93423 -0.518094 -1.91701 1.84122 -0.106279 0.0228563 -0.266045 0.957811
1548266482.96774 -0.516468 -1.91987 1.83832 -0.11103 0.0272078 -0.261097 0.95852
1548266483.00102 -0.515444 -1.92256 1.83555 -0.107454 0.0282742 -0.261089 0.958899
1548266483.03415 -0.513611 -1.92523 1.83325 -0.10982 0.0311721 -0.253757 0.960508
1548266483.06735 -0.511868 -1.92766 1.831 -0.103375 0.0267564 -0.250928 0.962098
1548266483.10096 -0.509574 -1.9301 1.82941 -0.10791 0.0317106 -0.246241 0.962661
1548266483.13401 -0.507317 -1.93238 1.82821 -0.0976281 0.0262454 -0.246779 0.963784
1548266483.16758 -0.505082 -1.93474 1.82758 -0.0931915 0.02653 -0.242973 0.965182
1548266483.20103 -0.503277 -1.93622 1.82721 -0.0917443 0.0267679 -0.238705 0.966378
1548266483.23460 -0.50169 -1.93651 1.82677 -0.0935815 0.0272944 -0.236831 0.966648
1548266483.26766 -0.500202 -1.9366 1.82673 -0.0930911 0.0259934 -0.234106 0.967395
1548266483.30100 -0.499111 -1.93548 1.82687 -0.0950309 0.0255196 -0.231723 0.967793
1548266483.33429 -0.498385 -1.93419 1.82724 -0.0949971 0.0245096 -0.231133 0.967963
1548266483.36760 -0.49765 -1.93246 1.82785 -0.0948549 0.0230423 -0.227872 0.968786
1548266483.40123 -0.496878 -1.93085 1.82857 -0.0958122 0.0235675 -0.226449 0.969013
1548266483.43451 -0.496079 -1.92873 1.82913 -0.10001 0.0237572 -0.225203 0.968874
1548266483.46767 -0.495548 -1.9269 1.82968 -0.101313 0.0233342 -0.22428 0.968963
1548266483.50103 -0.49514 -1.9252 1.83023 -0.102458 0.0227718 -0.223156 0.969116
1548266483.53459 -0.494746 -1.9239 1.83084 -0.100535 0.0225628 -0.223307 0.969287
1548266483.56745 -0.494557 -1.92213 1.83118 -0.104051 0.0226727 -0.221353 0.969362
1548266483.60097 -0.494538 -1.92104 1.83157 -0.104212 0.0232531 -0.221036 0.969403
1548266483.63432 -0.494793 -1.92003 1.83175 -0.105318 0.0236572 -0.220194 0.969465
1548266483.66740 -0.495335 -1.91911 1.8319 -0.104108 0.0232845 -0.221882 0.96922
1548266483.70073 -0.49599 -1.91847 1.83203 -0.103965 0.0238726 -0.2203 0.969582
1548266483.73403 -0.496907 -1.91763 1.83219 -0.111314 0.0305958 -0.217567 0.969194
1548266483.76749 -0.497919 -1.91716 1.8317 -0.102856 0.023272 -0.221508 0.96944
1548266483.80050 -0.498629 -1.91664 1.83159 -0.102153 0.0231971 -0.221154 0.969597
1548266483.83419 -0.499257 -1.91644 1.83186 -0.0990763 0.0234386 -0.220147 0.970139
1548266483.86746 -0.499878 -1.9157 1.83207 -0.0978081 0.0231712 -0.22046 0.970203
1548266483.90078 -0.500605 -1.91493 1.83235 -0.0985181 0.0233148 -0.219889 0.970257
1548266483.93427 -0.501545 -1.91422 1.83269 -0.0969981 0.0236267 -0.219697 0.970446
1548266483.96768 -0.502693 -1.9127 1.83296 -0.0982005 0.0220187 -0.222197 0.969794
1548266484.00097 -0.503872 -1.91149 1.83342 -0.0996583 0.0226047 -0.220791 0.969953
1548266484.03445 -0.50519 -1.90999 1.83379 -0.098864 0.0207448 -0.221147 0.969995
1548266484.06758 -0.506138 -1.90835 1.83397 -0.0981857 0.0200765 -0.222719 0.969718
1548266484.10089 -0.506651 -1.90678 1.83408 -0.0997453 0.0198548 -0.222027 0.969722
1548266484.13445 -0.506683 -1.90528 1.83417 -0.10011 0.0205129 -0.222398 0.969586
1548266484.16754 -0.506064 -1.90376 1.83426 -0.100619 0.020985 -0.221977 0.969619
1548266484.20119 -0.50521 -1.90259 1.83434 -0.0999203 0.0209719 -0.222791 0.969505
1548266484.23460 -0.504398 -1.90162 1.83453 -0.0977086 0.0217793 -0.221262 0.970063
1548266484.26747 -0.503591 -1.90062 1.83473 -0.0973924 0.0221417 -0.218914 0.970619
1548266484.30113 -0.502962 -1.89956 1.83496 -0.0954995 0.021917 -0.218462 0.970914
1548266484.33432 -0.50251 -1.8986 1.83526 -0.0952595 0.0224046 -0.217564 0.971128
1548266484.36742 -0.502382 -1.8975 1.83558 -0.0952512 0.022559 -0.218221 0.970978
1548266484.40087 -0.502492 -1.89611 1.83595 -0.0956199 0.0220695 -0.216759 0.97128
1548266484.43431 -0.50277 -1.89465 1.83645 -0.094546 0.0213827 -0.217965 0.971131
1548266484.46751 -0.50306 -1.89284 1.83685 -0.0987071 0.0221934 -0.219684 0.970311
1548266484.50092 -0.503435 -1.89051 1.83732 -0.10244 0.0222619 -0.217756 0.970357
1548266484.53427 -0.503569 -1.88858 1.83813 -0.101675 0.0208303 -0.218579 0.970284
1548266484.56735 -0.502996 -1.88731 1.83901 -0.102331 0.0201653 -0.221941 0.969466
